source	target	direction	stimulation	inhibition	sources	references
P01579	P38484	1	1	0	CellTalkDB;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Reactome_SignaLink3;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:10811850;HPMR:10811850;HPMR:12438563;HPRD:7673114;InnateDB:7673114;LRdb:10811850;LRdb:77;SIGNOR:7673114;SignaLink3:10986460;SignaLink3:12438563;SignaLink3:12915721;SignaLink3:1396683;SignaLink3:15143187;SignaLink3:15530433;SignaLink3:16237089;SignaLink3:16467876;SignaLink3:18591661;SignaLink3:18988627;SignaLink3:20304997;SignaLink3:23331499;SignaLink3:29145629;SignaLink3:7510216;SignaLink3:7514165;SignaLink3:7615558;SignaLink3:7617032;SignaLink3:7673114;SignaLink3:8550631;SignaLink3:8631301;SignaLink3:9111318;connectomeDB2020:10811850;connectomeDB2020:7673114
Q969D9	Q9HC73	1	1	0	Guide2Pharma;HPRD;InnateDB;Kirouac2010;NetPath;Reactome_SignaLink3;SIGNOR;SignaLink3;Wang;connectomeDB2020	HPRD:11418668;InnateDB:11418668;NetPath:10881176;NetPath:10974032;SIGNOR:11418668;SignaLink3:10570284;SignaLink3:11418668;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:29145629;connectomeDB2020:22915648;connectomeDB2020:26198769
P01574	P17181	1	1	0	Baccin2019;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Macrophage;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:112785381834641;CellTalkDB:11278538;DIP:10049744;DIP:7592797;Guide2Pharma:29311663;HPRD:1834641;LRdb:11278538;LRdb:18;Macrophage:7623815;SIGNOR:11278538;SignaLink3:1834641;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8181059;connectomeDB2020:11278538;connectomeDB2020:1834641
P01574	P48551	1	1	0	Baccin2019;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Macrophage;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1127853810395660;CellTalkDB:11278538;DIP:10395669;HPRD:10395669;LRdb:1;LRdb:11278538;Macrophage:7623815;SIGNOR:11278538;SignaLink3:23331499;SignaLink3:8181059;connectomeDB2020:10395669;connectomeDB2020:11278538
P40933	Q13261	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;IntAct;KEGG;Kirouac2010;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15265897;Baccin2019:16284400;Baccin2019:7641685;CellTalkDB:15265897;Guide2Pharma:19710453;HPMR:15265897;HPRD:16284400;HPRD:7641685;InnateDB:16284400;IntAct:16284400;LRdb:15265897;LRdb:16284400;LRdb:7641685;Lit-BM-17:10903799;Lit-BM-17:16284400;SIGNOR:17709786;SignaLink3:23331499;SignaLink3:8530383;connectomeDB2020:15265897;connectomeDB2020:16284400;connectomeDB2020:7641685
P05231	P08887	1	1	0	AlzPathway;Baccin2019;BioGRID;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;IntAct;KEGG;Kirouac2010;LRdb;Lit-BM-17;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;Wojtowicz2020;connectomeDB2020;iTALK;talklr	AlzPathway:18067990;Baccin2019:12829785;Baccin2019:14557255;Baccin2019:3136546;BioGRID:14557255;BioGRID:2788034;CellTalkDB:12829785;DIP:7744001;DIP:8702737;DIP:9028955;DIP:9694899;Guide2Pharma:1995637;HPMR:15895091;HPMR:3136546;HPRD:12829785;HPRD:14557255;InnateDB:14557255;InnateDB:14656210;InnateDB:15895091;InnateDB:7744875;InnateDB:8706672;InnateDB:9694899;IntAct:11238858;LRdb:12829785;LRdb:14557255;LRdb:3136546;Lit-BM-17:12643274;Lit-BM-17:12829785;Lit-BM-17:14557255;Lit-BM-17:18775332;Lit-BM-17:2788034;Lit-BM-17:7744001;Lit-BM-17:8702737;Lit-BM-17:9028955;Lit-BM-17:9694899;NetPath:2788034;NetPath:7893704;SIGNOR:15895091;SIGNOR:18923185;SIGNOR:23663276;SIGNOR:8676083;SignaLink3:11238858;SignaLink3:12643274;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:2788034;connectomeDB2020:12829785;connectomeDB2020:14557255;connectomeDB2020:3136546
P13725	Q99650	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10997905;Baccin2019:8999038;CellTalkDB:8999038;HPMR:10854424;HPMR:8999038;HPRD:10997905;HPRD:8999038;LRdb:10997905;LRdb:8999038;SIGNOR:16286453;SignaLink3:16286453;SignaLink3:23331499;connectomeDB2020:10997905;connectomeDB2020:8999038
P12644	Q13873	1	1	0	Baccin2019;BioGRID;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:7644468;Baccin2019:7673243;Baccin2019:8702914;BioGRID:12045205;DIP:7644468;DIP:7673243;HPRD:7644468;HPRD:8702914;LRdb:7644468;LRdb:7673243;LRdb:8702914;SIGNOR:7673243;SIGNOR:8006002;SignaLink3:16446785;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:7644468;connectomeDB2020:7644468;connectomeDB2020:7673243;connectomeDB2020:8702914
Q9NPH9	Q9UHF4	1	1	0	CellTalkDB;Fantom5_LRdb;InnateDB;LRdb;SIGNOR;STRING_talklr;SignaLink3;connectomeDB2020;iTALK;talklr	CellTalkDB:14764663;InnateDB:15178681;SIGNOR:17208301;SignaLink3:17208301;SignaLink3:23106140;SignaLink3:23331499;connectomeDB2020:14764663
P05230	P11362	1	1	0	Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;KEGG;LRdb;Lit-BM-17;MatrixDB;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10336501;Baccin2019:11032250;Baccin2019:8663044;Baccin2019:8756477;BioGRID:1383494;BioGRID:8756477;BioGRID:9624181;CellTalkDB:16597617;DIP:10830168;DIP:1722683;DIP:22244757;DIP:7730326;HPMR:8663044;HPRD:10336501;HPRD:11032250;IntAct:10830168;IntAct:18441324;IntAct:25241761;LRdb:16597617;Lit-BM-17:10830168;Lit-BM-17:11030354;Lit-BM-17:11714710;Lit-BM-17:1722683;Lit-BM-17:18441324;Lit-BM-17:23597563;Lit-BM-17:25241761;Lit-BM-17:7730326;Lit-BM-17:8576175;MatrixDB:18441324;SIGNOR:11030354;SIGNOR:17306385;SIGNOR:18940940;SignaLink3:11030354;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8576175;connectomeDB2020:10336501;connectomeDB2020:11032250;connectomeDB2020:8663044;connectomeDB2020:8756477
P05230	P21802	1	1	0	Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct;IntAct_CellPhoneDB;KEGG;LRdb;Lit-BM-17;MINT_CellPhoneDB;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10618369;Baccin2019:11069186;Baccin2019:14732692;BioGRID:10618369;CellTalkDB:16597617;DIP:10339576;DIP:10618369;DIP:11069186;DIP:8663044;HPRD:10618369;HPRD:11069186;HPRD:14732692;IntAct:10618369;IntAct:25241761;LRdb:16597617;Lit-BM-17:10339576;Lit-BM-17:10618369;Lit-BM-17:11069186;Lit-BM-17:11714710;Lit-BM-17:23597563;Lit-BM-17:25241761;Lit-BM-17:8576175;Lit-BM-17:8663044;SIGNOR:10618369;SIGNOR:17306385;SignaLink3:10618369;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8576175;connectomeDB2020:10618369;connectomeDB2020:11069186;connectomeDB2020:14732692
Q15389	Q02763	1	1	0	Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG;LRdb;Lit-BM-17;ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Sparser_ProtMapper;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12427764;Baccin2019:8980223;Baccin2019:8980224;Baccin2019:9723709;BioGRID:8980223;CellChatDB:20651738;CellTalkDB:8980223;HPMR:8980223;HPRD:12427764;HPRD:8980223;HPRD:8980224;HPRD:9723709;LRdb:12427764;LRdb:8980223;LRdb:8980224;LRdb:9723709;Lit-BM-17:12427764;Lit-BM-17:20708158;Lit-BM-17:8980223;Lit-BM-17:9204896;Lit-BM-17:9723709;ProtMapper:21858121;SIGNOR:17306385;SIGNOR:9204896;SignaLink3:12427764;SignaLink3:18988627;SignaLink3:20937382;SignaLink3:21071413;SignaLink3:23331499;SignaLink3:8980223;SignaLink3:8980224;SignaLink3:9204896;SignaLink3:9723709;connectomeDB2020:12427764;connectomeDB2020:8980223;connectomeDB2020:8980224;connectomeDB2020:9723709
Q14393	P30530	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;DOMINO;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;KEGG;LRdb;Lit-BM-17;ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Sparser_ProtMapper;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:16362042;Baccin2019:7854420;Baccin2019:8621659;Baccin2019:8939948;CellChatDB:27801848;CellTalkDB:7854420;DOMINO:16362042;Guide2Pharma:8939948;HPMR:7854420;HPMR:8939948;HPRD:16362042;HPRD:8621659;InnateDB:12218057;InnateDB:16362042;InnateDB:7854420;InnateDB:8939948;LRdb:16362042;LRdb:7854420;LRdb:8621659;LRdb:8939948;Lit-BM-17:16362042;Lit-BM-17:8939948;ProtMapper:27829217;SIGNOR:16362042;SIGNOR:7867073;SignaLink3:16362042;SignaLink3:18988627;SignaLink3:23331499;SignaLink3:8621659;connectomeDB2020:16362042;connectomeDB2020:7854420;connectomeDB2020:8621659;connectomeDB2020:8939948
Q14393	Q12866	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	CellChatDB:27801848;CellTalkDB:9160883;Guide2Pharma:8939948;HPMR:9160883;HPRD:8939948;ICELLNET:9160883;InnateDB:9160883;LRdb:894;LRdb:9160883;SIGNOR:8939948;SignaLink3:23331499;SignaLink3:8939948;connectomeDB2020:8939948;connectomeDB2020:9160883
Q9NPH9	Q08334	1	1	0	CellTalkDB;LRdb;SIGNOR;SignaLink3;UniProt_LRdb;HuGeSiM	CellTalkDB:14764663;SIGNOR:17208301;SignaLink3:17208301;SignaLink3:23106140;SignaLink3:23331499;HuGeSiM:30995504
O00548	Q04721	1	1	0	Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;KEGG-MEDICUS;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10958687;BioGRID:9244302;CellChatDB:22353464;CellPhoneDB:22353464;CellTalkDB:10958687;HPRD:10958687;LRdb:10958687;NetPath:10958687;SIGNOR:16140393;SIGNOR:23111325;connectomeDB2020:10958687
P13232	P16871	1	1	0	Baccin2019;CellTalkDB;DIP;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;IntAct;Kirouac2010;LRdb;Lit-BM-17;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10390077;Baccin2019:11858939;Baccin2019:7522165;CellTalkDB:11858939;DIP:1558969;DIP:19141282;DIP:8409434;HPMR:7522165;HPMR:8128231;HPRD:10390077;HPRD:11858939;InnateDB:8266077;IntAct:19141282;IntAct:8266077;LRdb:10390077;LRdb:11858939;LRdb:7522165;Lit-BM-17:1558969;Lit-BM-17:19141282;Lit-BM-17:8409434;NetPath:2317865;SIGNOR:20089933;SIGNOR:8204885;SignaLink3:23331499;SignaLink3:8204885;connectomeDB2020:10390077;connectomeDB2020:11858939;connectomeDB2020:7522165
O00755	Q13467	1	1	0	Baccin2019;CancerCellMap;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;SignaLink3;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1285772412857720;CancerCellMap:12857724;CellPhoneDB:24032637;CellTalkDB:12857724;HPMR:12857724;HPRD:12857724;LRdb:12857724;NetPath:18567805;SIGNOR:15578921;SIGNOR:23290138;SignaLink3:12857724;SignaLink3:23331499;connectomeDB2020:12857724
P22301	Q08334	1	1	0	CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Lit-BM-17;Ramilowski2015;SIGNOR;STRING_talklr;SignaLink3;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:12974481;DIP:20462497;DIP:9312047;HPRD:11485736;HPRD:9312047;LRdb:11485736;LRdb:12974481;LRdb:9312047;Lit-BM-17:12513909;Lit-BM-17:9312047;SIGNOR:10347215;SIGNOR:11035029;SignaLink3:11485736;SignaLink3:17208301;SignaLink3:23331499;SignaLink3:9312047;connectomeDB2020:11485736;connectomeDB2020:12974481;connectomeDB2020:9312047
P48061	P25106	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;KEGG;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;connectomeDB2020;iTALK;talklr	Baccin2019:16107333;CellTalkDB:16107333;Guide2Pharma:20956518;Guide2Pharma:23396314;HPMR:16107333;LRdb:16107333;LRdb:20956518;LRdb:23396314;SIGNOR:16107333;connectomeDB2020:16107333;connectomeDB2020:20956518;connectomeDB2020:23396314
P09529	P27037	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1246619011266510;CellTalkDB:12466190;HPRD:11266516;LRdb:11;LRdb:12466190;connectomeDB2020:11266516;connectomeDB2020:12466190
P09529	P36896	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11266516;Baccin2019:12032389;Baccin2019:15196700;CellTalkDB:11266516;HPRD:11266516;HPRD:12032389;HPRD:15196700;LRdb:11266516;LRdb:12032389;LRdb:15196700;connectomeDB2020:11266516;connectomeDB2020:15196700
P09529	Q13705	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:9202237;CellTalkDB:9202237;HPRD:9202237;LRdb:9202237;connectomeDB2020:9202237
P09529	Q8NER5	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr	Baccin2019:15196700;CellTalkDB:15196700;HPRD:15196700;LRdb:15196700;connectomeDB2020:15196700
P12644	O00238	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11282024;Baccin2019:7811286;Baccin2019:8006002;Baccin2019:8702914;HPRD:11282024;HPRD:7811286;HPRD:8702914;LRdb:11282024;LRdb:7811286;LRdb:8006002;LRdb:8702914;connectomeDB2020:11282024;connectomeDB2020:7811286;connectomeDB2020:8006002;connectomeDB2020:8702914
P12644	P27037	1	1	0	Baccin2019;DLRP_talklr;EMBRACE;Guide2Pharma;iTALK;talklr	Baccin2019:20959140
P12644	P36894	1	1	0	Baccin2019;CellTalkDB;DLRP_talklr;EMBRACE;Fantom5_LRdb;Guide2Pharma;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;KEGG;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11241215;Baccin2019:7644468;Baccin2019:8006002;Baccin2019:8702914;HPRD:11241215;HPRD:7644468;HPRD:8702914;IntAct:20860622;IntAct:21054789;LRdb:11241215;LRdb:7644468;LRdb:8006002;LRdb:8702914;Lit-BM-17:20860622;Lit-BM-17:21054789;Lit-BM-17:8006002;connectomeDB2020:11241215;connectomeDB2020:7644468;connectomeDB2020:8006002;connectomeDB2020:8702914
P12644	Q04771	1	1	0	Baccin2019;DLRP_talklr;EMBRACE;Guide2Pharma;iTALK;talklr	Baccin2019:20959140
P51671	P51677	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellPhoneDB_ICELLNET;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_ICELLNET;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG;Kirouac2010;Kirouac2010_ICELLNET;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;Ramilowski2015_ICELLNET;SIGNOR;SIGNOR_ICELLNET;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10488147;Baccin2019:10854442;Baccin2019:12149192;Baccin2019:12761559;Baccin2019:16339911;Baccin2019:8609214;Baccin2019:8642344;Baccin2019:8676064;Baccin2019:9005985;Baccin2019:9276730;Baccin2019:9712872;CellPhoneDB:24218476;CellTalkDB:10699158;DIP:10733106;DIP:25450766;DIP:9169459;DIP:9207005;Guide2Pharma:10488147;Guide2Pharma:10854442;Guide2Pharma:12761559;Guide2Pharma:16339911;Guide2Pharma:8642344;Guide2Pharma:9276730;HPRD:8609214;HPRD:8642344;HPRD:8676064;HPRD:9712872;ICELLNET:22633458;InnateDB:12218106;InnateDB:16102831;InnateDB:8642344;LRdb:10699158;Lit-BM-17:10733106;Lit-BM-17:23597562;Lit-BM-17:8642344;Lit-BM-17:9169459;Lit-BM-17:9207005;SIGNOR:10706854;SIGNOR:24702154;connectomeDB2020:10488147;connectomeDB2020:10854442;connectomeDB2020:12761559;connectomeDB2020:16339911;connectomeDB2020:8609214;connectomeDB2020:8642344;connectomeDB2020:8676064;connectomeDB2020:9276730;connectomeDB2020:9712872
P13500	P51677	1	1	0	Baccin2019;CellTalkDB;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;InnateDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8642344;CellTalkDB:8642344;Guide2Pharma:8642344;InnateDB:8642344;LRdb:8642344;connectomeDB2020:8642344
P13501	P51677	1	1	0	Baccin2019;BioGRID;CellChatDB;CellPhoneDB;CellPhoneDB_ICELLNET;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_ICELLNET;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_ICELLNET;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;KEGG;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Ramilowski2015_ICELLNET;SIGNOR;SIGNOR_ICELLNET;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8642344;Baccin2019:9289016;BioGRID:8642344;CellPhoneDB:24218476;DIP:10733106;DIP:7622448;Guide2Pharma:8642344;HPMR:8642344;HPRD:8642344;HPRD:9289016;ICELLNET:22633458;InnateDB:8642344;LRdb:10699158;SIGNOR:10734056;connectomeDB2020:8642344;connectomeDB2020:9289016
P51671	P51681	1	1	0	Baccin2019;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10477718;Baccin2019:11264152;Baccin2019:12964882;Baccin2019:9468473;Baccin2019:9790730;CellTalkDB:10699158;DIP:10477718;Guide2Pharma:10477718;HPRD:10477718;HPRD:11264152;InnateDB:10477718;LRdb:10699158;connectomeDB2020:10477718;connectomeDB2020:11264152
P13500	P51681	1	1	0	Baccin2019;CellTalkDB;DIP;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;InnateDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1629834510477710;CellTalkDB:16298345;DIP:10477718;Guide2Pharma:16298345;HPRD:10477718;InnateDB:10477718;LRdb:1;LRdb:16298345;connectomeDB2020:10477718;connectomeDB2020:16298345
P10147	P51681	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellPhoneDB:15251452;DIP:10477718;DIP:9169459;DIP:9334377;DIP:9468473;Guide2Pharma:11170631;Guide2Pharma:16298345;Guide2Pharma:9790730;HPMR:12964882;HPRD:10477718;HPRD:11700073;ICELLNET:22633458;InnateDB:10477718;InnateDB:23765404;LRdb:10699158;connectomeDB2020:10477718;connectomeDB2020:11170631;connectomeDB2020:11700073;connectomeDB2020:12964882;connectomeDB2020:16298345;connectomeDB2020:9790730
Q99969	Q99788	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:14530373;Baccin2019:14675762;Baccin2019:14701797;Baccin2019:18165312;Baccin2019:23396314;CellChatDB:24671882;CellTalkDB:14675762;Guide2Pharma:14530373;Guide2Pharma:14701797;Guide2Pharma:18165312;Guide2Pharma:23396314;HPMR:14675762;HPMR:14701797;LRdb:14530373;LRdb:14675762;LRdb:14701797;LRdb:18165312;LRdb:23396314;connectomeDB2020:14530373;connectomeDB2020:14675762;connectomeDB2020:14701797;connectomeDB2020:18165312;connectomeDB2020:23396314
