source	target	direction	stimulation	inhibition	confidence	sources	references
P18146	P12755	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q1XH10	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P12757	0	0	0	B	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	O15427	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9P2U7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P41440	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20690147
P18146	P43007	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	P11166	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9HBR0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P04920	1	1	0	A	DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:22228178
P18146	Q92911	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	Q9UPR5	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P48764	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:16464174;HTRIdb:16464174
P18146	Q15599	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P84022	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	O14508	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P00441	1	1	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:9867871
P18146	Q07889	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	O15370	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P08047	P18146	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:8349585
P18146	P08047	0	0	0	A	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA	nan
P18146	Q02447	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20690147
P18146	O60271	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9NYA1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P10451	0	0	0	A	DoRothEA;KEGG;KEGG_DoRothEA;PAZAR_DoRothEA	nan
P18146	Q7Z698	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	O43609	0	0	0	A	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:21826097
P18146	Q13813	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9H254	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q13501	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P12931	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9C0H9	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q12772	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P11831	P18146	1	1	0	A	DoRothEA;ENCODE-proximal;FANTOM4_DoRothEA;HOCOMOCO_DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;KEGG-MEDICUS;KEGG_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	DoRothEA:15449318;HTRIdb:15449318;PAZAR:12760745
P18146	P11831	0	0	0	A	DoRothEA;PAZAR_DoRothEA	nan
P18146	Q7Z6B7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	A6NNA2	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	O75177	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9BWW4	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9BWG4	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q16842	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q13586	1	1	0	A	DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:20123987
P18146	Q9P246	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	O94804	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q15831	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q86UX6	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P16949	0	0	0	A	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA	DoRothEA:19786090
P18146	Q9NZ72	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9UH99	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P17600	1	1	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:8195167
P18146	Q92777	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:7592648
P18146	O60506	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q96PV0	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20690147
P18146	O00445	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q8IYJ3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9P2M4	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q8WUA7	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9BTW9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P21731	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	HTRIdb:18698092;HTRIdb:19067769
P18146	P15923	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P15884	1	1	0	A	DoRothEA;PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA	DoRothEA:18798221
P18146	Q9NZ01	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P05549	P18146	0	0	0	B	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	P05549	0	0	0	B	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P48307	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12757776
P18146	P01137	0	0	0	A	DoRothEA;ENCODE-proximal;JASPAR_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	P37173	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:10982796
P18146	Q15583	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P07101	0	0	0	A	DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:20124442
P18146	P07996	0	0	0	A	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	P16035	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	P35625	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	O95049	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q04725	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q04726	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q7Z403	0	0	0	B	DoRothEA;ENCODE-proximal;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q6ZNR0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P42166	1	1	0	A	DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:19747485
P18146	P01375	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P18146	Q9Y5U5	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q68CZ2	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20690147
P18146	Q96GM8	0	0	0	A	DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:19508870
P04637	P18146	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:16990849
P18146	P04637	1	1	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:9242687
P18146	O15350	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	HTRIdb:17822668
P18146	P07202	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	Q96RU7	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9C040	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	O75962	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20690147
P18146	O75157	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q7Z6J9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9BZW7	0	0	0	B	DoRothEA;ENCODE-proximal;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P53804	0	0	0	B	DoRothEA;ENCODE-proximal;JASPAR_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20690147
P18146	Q9C0H2	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9BQE3	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P0CG48	0	0	0	B	DoRothEA;ENCODE-proximal;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q16763	1	1	0	A	DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:18780286
P18146	P17480	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9NWZ5	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9UPW8	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9Y6I4	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q53GS9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P63027	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:8774732;HTRIdb:8774732
P18146	P50552	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P15692	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRD_DoRothEA;TRRUST_DoRothEA	HTRIdb:20489156;HTRIdb:9049304
P18146	Q96AW1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9Y2B5	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20690147
P18146	O75554	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q6UXN9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9GZT5	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P56705	1	0	1	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:18281035;HTRIdb:18281035
P18146	P19544	0	0	0	A	DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P19544	P18146	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P18146	Q8NBI6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P63104	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P25490	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	O43829	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q13105	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	O95365	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	O15156	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9C0B9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q8N2G6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9H8U3	0	0	0	B	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	P26651	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q07352	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q8IX07	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9HCC9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9ULJ6	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q8NF64	0	0	0	B	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q96PM9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q2M1K9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q14966	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q147U1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P18146	Q9HCJ5	0	0	0	B	DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
P11161	P48023	1	0	1	A	DoRothEA;KEGG;KEGG_DoRothEA;TRRUST_DoRothEA	DoRothEA:19651900
P11161	P01344	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;JASPAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:9610618;HTRIdb:9610618
Q06889	Q15742	1	1	0	A	DoRothEA;JASPAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:20506119
Q9NZC4	P22528	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TRRUST_DoRothEA	DoRothEA:12682075
P32519	P51587	0	0	0	A	DoRothEA;ENCODE-proximal;FANTOM4_DoRothEA;JASPAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:10557089
P32519	O00470	1	1	0	A	DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;TRRUST_DoRothEA	DoRothEA:20600580
Q15723	P55072	1	1	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:18544453;HTRIdb:18544453
P78545	P35326	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;TRRUST_DoRothEA	DoRothEA:10773884
P04637	Q99607	0	0	0	A	DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA	nan
Q99607	P04637	1	0	1	A	DoRothEA;TRRUST_DoRothEA	DoRothEA:20805247
P19419	P62736	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:19687146
P19419	P63261	0	0	0	B	DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	nan
P19419	P46527	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	Q99967	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;TRRUST_DoRothEA	nan
P19419	Q9NX09	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	P11161	0	0	0	B	DoRothEA;KEGG_DoRothEA;ReMap_DoRothEA	nan
P19419	P04626	0	0	0	A	DoRothEA;JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:7914192
P19419	P00734	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	P01100	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;FANTOM4_DoRothEA;KEGG;KEGG_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P19419	P15407	1	1	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;FANTOM4_DoRothEA;KEGG_DoRothEA;TRRUST_DoRothEA	nan
P19419	P22083	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P19419	Q9BTL4	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;ReMap_DoRothEA	DoRothEA:19687146
P19419	P17275	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	Q9Y6Y9	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	Q07820	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	HTRIdb:21258408
P19419	O15151	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	P45452	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	Q15746	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	P22736	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;ReMap_DoRothEA	DoRothEA:19687146
P19419	P01127	0	0	0	A	DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:9690620
P19419	P17252	1	1	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;SIGNOR	DoRothEA:19687146;SIGNOR:26010542
P19419	P49768	1	1	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12750007;DoRothEA:19687146
P19419	P23471	0	0	0	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:20224786;HTRIdb:20224786
P19419	O95391	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	P00441	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	P11831	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;FANTOM4_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P19419	Q01995	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P19419	P20226	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;FANTOM4_DoRothEA	nan
P20226	P19419	0	0	0	A	DoRothEA;FANTOM4_DoRothEA	DoRothEA:9880555
P19419	Q9NR96	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;TRRUST_DoRothEA	nan
P19419	P01375	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	DoRothEA:19687146
P19419	P09327	0	0	0	A	DoRothEA;DoRothEA-reviews_DoRothEA	DoRothEA:19687146
P01100	P41970	0	0	0	A	DoRothEA;ENCODE-proximal;PAZAR_DoRothEA	nan
P41970	P01100	0	0	0	A	DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA	HTRIdb:15548518
P28324	P01100	1	1	0	A	DoRothEA;ENCODE-proximal;FANTOM4_DoRothEA;KEGG_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
Q05925	P46939	1	0	1	A	DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA	DoRothEA:21672318;HTRIdb:21672318
Q99814	P29274	0	0	0	A	DoRothEA;PAZAR;TFe_DoRothEA	PAZAR:19541651
Q99814	Q5TGY3	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	P04075	0	0	0	B	DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q9UNA1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q16790	1	1	0	A	DoRothEA;PAZAR;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:12171890;PAZAR:20061373
Q99814	Q99967	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20061373
Q99814	Q9NX09	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20061373
Q99814	P50570	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	P63167	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q9H6Z9	0	0	0	A	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;TFe_DoRothEA	PAZAR:20061373
Q99814	P01588	0	0	0	A	DoRothEA;PAZAR;TFe_DoRothEA	PAZAR:9000051
Q99814	Q96TA1	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	O94988	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q6ZNL6	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA	nan
Q99814	P17948	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	nan
P01100	Q99814	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	P01100	0	0	0	B	DoRothEA;PAZAR_DoRothEA	nan
Q99814	Q04446	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20061373
Q99814	Q16665	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q9Y5L2	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	P08476	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q7Z5L9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q12791	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	P00338	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20061373
Q99814	Q9Y4K0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q8N8X9	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q9Y618	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	P13674	0	0	0	B	DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20061373
Q99814	P01127	0	0	0	A	DoRothEA;KEGG;KEGG_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20061373
Q99814	P14618	0	0	0	B	ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA	PAZAR:20061373
Q99814	Q01860	0	0	0	A	DoRothEA;TFe_DoRothEA	nan
Q99814	O15315	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	Q8WTV0	0	0	0	B	DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA	nan
Q99814	P05121	1	1	0	A	ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA	DoRothEA:15039136;HTRIdb:15039136;PAZAR:20061373
Q99814	P49281	0	0	0	A	DoRothEA;TFe_DoRothEA	nan
