	RFX5	MYC	NFKB2	FOXM1	E2F1	E2F2	TFDP1	SREBF1	SREBF2	MYB	PAX8	SRF	E2F3	ATF1	USF1	NFIC	TCF3	RARA	PPARA	TCF7L2	CREB1	ETS2	POU2F1	RUNX1	ETS1	SP1	CEBPA	STAT4	SPI1	FLI1	MITF	IRF1	FOS	REL	RELB	NFKB1	RELA	CEBPB	JUN	ATF2	SMAD3	SMAD4	REST	FOSL1	SP3	ESR1	STAT6	ELK1	JUND	HIF1A	EPAS1	STAT3	AR	PPARG	VDR	YY1	ZEB1	HSF1	NFE2L2	TWIST1	NR3C1	HNF1A	RUNX3	STAT1	IRF9	STAT2	ATF4	STAT5A	STAT5B	FOXO3	FOXO4	FOXO1	RXRA	TP53
CXCL12	0.022464826423892616	0.31306625023464185	0.12531847509551391	0.06257508365430277	0.10287654783855203	0.023170801231386692	0.13047044851619258	0.48303385697965057	0.5008291999259563	0.5368427426099546	0.2458169134826365	0.35377193051470945	0.23068637491024366	0.11164996793223655	0.31338562851010576	0.1449262475066167	0.20532851792079676	0.2018742527827634	0.18359204256942352	0.40382525573827843	0.09034174948522149	0.17098224324319666	0.27250106640932437	0.08057552027415951	0.06789919610768727	0.07030725531584592	0.1906653114481374	0.24710465838966858	0.2663651211845332	0.5657243908874274	0.17878907314179626	0.9811790718310407	0.6609142089873988	0.6739489800044978	0.783263225748263	0.7863460128051865	0.7166319044040206	0.32561543059134224	0.18169005941110083	0.5376812226849723	0.2449638526643666	0.24747277845252735	0.554341111425505	0.3241536672570357	0.20651133101876168	0.4395886715847519	0.5932014156314176	0.4076370814038295	0.5273290820484291	0.5008981020686945	0.39529963466537454	0.6010103830189002	0.4480104412450847	0.3224565244804958	0.7515626740282688	0.4613431331817873	0.7598368049507919	0.7940165795992331	0.704716594782137	0.5766477285502296	0.6602327412331858	0.3817731359687432	0.609337292751671	0.9968067898679123	0.9957982578736865	0.9999346122175404	0.8867337618655866	0.7981192526861283	0.7057726989352772	0.7631272359392844	0.6751266341160218	0.643354417490155	0.7503128652574605	0.973921332760491
IL1RN	0.047141668965392625	0.46597999803831963	0.1265063796189895	0.11310775829765772	0.18099316727884468	0.03590297553720809	0.1474772659188857	0.38993871840322414	0.48599990140539595	0.4480501453032708	0.2014053516512806	0.23849688700901922	0.18884635664036575	0.18068921150702918	0.23081292561061834	0.4450471637251405	0.2710259887744635	0.2740888095418208	0.1636518013263008	0.32547685838727225	0.15671755433149007	0.17182791493877672	0.24956980898431896	0.1140015300146386	0.1110552568642851	0.14531826089991617	0.13425495460102221	0.3185059609501154	0.12177028938676651	0.43911334249655065	0.26550118647925414	0.9861504129423843	0.7528411858522622	0.7473205490321047	0.81405200035842	0.8732327456105284	0.7621225988845763	0.4668695003127103	0.38606124844088985	0.423250807904918	0.3203739376777104	0.3242301346037495	0.6019439330815853	0.5228592003290558	0.2809754573224085	0.2748888033527488	0.4950328896961559	0.5410023185204343	0.6559910862048256	0.38027055059433035	0.38667180445643434	0.6457061160095556	0.3417101116752824	0.40772718798912866	0.8191019976138575	0.699198147403018	0.7647746351498088	0.7802466884165127	0.7519667917796724	0.5191618121286286	0.5823874010444887	0.4094843970810049	0.661594562574227	0.9955384366348776	0.9959743647958472	0.999909533216101	0.9299454643828828	0.7203275666836232	0.5888046266268974	0.6673198213208561	0.7300922862756659	0.7243209980846959	0.7540385726885894	0.9598519896594953
SEMA4D	0.030365196114394553	0.03056074044162149	0.04999234311244109	0.09423343713662523	0.284005041884923	0.0738861839175394	0.10450593579641965	0.19161012023895133	0.3408523936275186	0.6685072197558287	0.525660900428501	0.2473056310567202	0.36540100423074406	0.16279261408670548	0.3181137582619369	0.2874821533708076	0.42443615383182315	0.16798927713282857	0.045667759985286535	0.37977109067731685	0.08516991502006277	0.17741600893962817	0.1901976935019276	0.20004717134932382	0.11990757279171865	0.05465955193855379	0.15890887673539258	0.10170479970379907	0.21107579148487565	0.31083908504645397	0.2342620246601403	0.9593591542811892	0.5007312753779586	0.5826183029839307	0.8582489491230836	0.6156105531007188	0.5903882932723212	0.2645118426109053	0.18346678835186667	0.4403539386581071	0.528187769922666	0.5067593888035825	0.5652071600073798	0.7353342578554054	0.4351188646644134	0.7783569538591415	0.5147515620524923	0.5951328825180636	0.751377537441762	0.5131827543385515	0.5139706106476557	0.4942108618171698	0.3443372829850533	0.3111566495013981	0.787931232705657	0.4885638975631371	0.6918115370942525	0.8064169410119865	0.7035234322613908	0.7608395391464015	0.6240504601986325	0.4789572712915179	0.5241526299617721	0.9949266084703585	0.9977171136863676	0.9999085436196293	0.9237694825730656	0.7564903733130355	0.5756183728751465	0.5011929740106927	0.4048747305835372	0.5559369370233607	0.7782930651344115	0.8415261295013667
VEGFA	0.11449401841704666	0.06812159899806607	0.11493602923851617	0.13889207974201512	0.08343950586748755	0.04431640121303233	0.08746562572316774	0.2661645572180495	0.38835040071190297	0.48037995432991937	0.5577988256315634	0.3223954545531962	0.38830875345535876	0.14169494795732301	0.13247155131613542	0.3168670997200025	0.3150123230653715	0.24355044552946623	0.07668188623008569	0.41593570655599316	0.14071609432409057	0.34757698571377493	0.23485847320943004	0.20340583878822371	0.1615058876968349	0.1501142310164843	0.12863224582018304	0.11004142888445768	0.32659209010668216	0.3376038899163684	0.40694024056942246	0.9506484600994239	0.566366457978118	0.7652753109477787	0.8185448063063063	0.6472070936488797	0.5903809560093765	0.28234282904136887	0.4520136329862803	0.35458970958713487	0.46430058483605197	0.35574765656634305	0.5080796708083628	0.7160490683813359	0.6125724510751158	0.4093576520289288	0.6206929111343407	0.4981679010942817	0.6317445164655101	0.5064735214478544	0.5549499481632236	0.6666858925279172	0.49124423343419543	0.28065304431899823	0.7995410966339241	0.2538777077775534	0.5600286430039338	0.7205961485181245	0.6755821527748445	0.8280750144928171	0.43732810246297693	0.46786046596855113	0.41157676237767227	0.9977833628261584	0.9979394162868911	0.9998983300291058	0.9114213691331892	0.7906112258451592	0.6340256995825941	0.7178652950854432	0.5231018922447184	0.779661366892436	0.5665900671552726	0.9081325202602775
SERPING1	0.12461649934595245	0.29611249537904216	0.09303636009071972	0.111723762183737	0.260319206506855	0.052860559746062005	0.2185264837578247	0.24920238088536892	0.45331694107817766	0.4693079009515809	0.4782060892179235	0.3023603277351723	0.45390610996320413	0.20124126832563444	0.1596065158555403	0.12208746705819046	0.23545902683147613	0.20946736315279724	0.18498680629284037	0.4295074201032255	0.29441744489843735	0.2672733216128649	0.30309049125739657	0.32209016089523046	0.24072318674157406	0.22960555776899097	0.2154635137611236	0.18605827076866877	0.26147152187986833	0.4656439655861415	0.2749198121670557	0.8568543694398436	0.5231308857729077	0.5751194125436442	0.6217264812349756	0.3383374250613617	0.28856643525274417	0.31232958466751387	0.20141840674775396	0.3376917799925482	0.41780580138068396	0.3565104613622878	0.5954692538674748	0.4527899063455984	0.49917568258181766	0.46862380817812777	0.6394911005721375	0.6306038039836412	0.5201879137680578	0.308395648881934	0.5640849882927423	0.36487599584214603	0.63595488701083	0.3400332412025242	0.6961786635107065	0.6163664206196863	0.7042829995009369	0.3978764320644035	0.6216652628404651	0.6003929917656442	0.5954197018281336	0.5778686847700789	0.6240082527126336	0.9831027964931651	0.9964601360198428	0.999396693927739	0.8197513419832902	0.7741870158707806	0.7684826897202676	0.7121496390954165	0.45641650120925736	0.6408859003319272	0.6819685106758955	0.8820881099524506
EPO	0.04882043003766674	0.026101344244069104	0.06071909822593607	0.1795867700233631	0.26395250472774245	0.08910687450790654	0.19024409192622244	0.14451195467602546	0.3570149212067074	0.7133340470631542	0.34850341623608033	0.1523559197172501	0.2994233209834591	0.2840974749104234	0.1884128334746324	0.055018717428194044	0.2093438380963365	0.14704818016387308	0.18216309179738827	0.3469329513004803	0.41991032973558595	0.12823337198237234	0.18505312856152367	0.151783257622258	0.07252893430897372	0.08816981230714782	0.12995521944624971	0.09589571150927027	0.20890185313801574	0.4495137990560486	0.3836755535173606	0.9414082546717637	0.5440111942364007	0.46942516703955967	0.8310437004865656	0.3602667618320669	0.44274547359602767	0.33122955911387936	0.2037101942517782	0.3794385733231295	0.2572209910070426	0.17571199273230315	0.6812987964163081	0.3886994806942662	0.3279345164582427	0.3677620670711362	0.34235969173109837	0.648511273386621	0.49429405594695963	0.3145452609560372	0.5130697863820612	0.41758526263899753	0.5016892204679684	0.37231017246314135	0.9114005103013589	0.3597097806854186	0.6008468773965918	0.5468078402702355	0.6656527174076825	0.6688793133633486	0.44458310997138895	0.7250229783106106	0.7303613546833629	0.9965332068496049	0.9981708301373413	0.9998923875752097	0.9527323767118482	0.8628719311054373	0.7447002896373947	0.7400162237877543	0.5611426787660571	0.7111857186725261	0.8683746514907104	0.7892428730351092
CCL11	0.046080448996253805	0.013326554056970575	0.1535540682402433	0.11606909228167764	0.18906801658254518	0.0708638868483697	0.06829336829473608	0.4765318496723481	0.41619707478726076	0.31586691099383035	0.2384232875763721	0.24727218584041372	0.23830478391040738	0.20609909978121715	0.23599827994176878	0.17556031931626698	0.31884621607353186	0.29429102647128824	0.08524867235102954	0.4822068492242649	0.2441049157105381	0.23723875716157788	0.4030431084005567	0.16449879361964742	0.12026833487934516	0.07051971162987719	0.1978412702588035	0.23953097682168092	0.1840069461768881	0.539426813901897	0.20521391142490664	0.9719299755593085	0.6286072639318055	0.4525963760237838	0.8355072792468115	0.5528149210836419	0.5222189860535288	0.21555767083900546	0.27445687258181595	0.2913215547734009	0.28809970722624884	0.4527346009681156	0.5043087104056507	0.5044651214378502	0.42325914655114644	0.3334800317367288	0.24341021677184738	0.5255959012153091	0.49902995949167644	0.2128580022425177	0.5357616072287257	0.4268222757522442	0.15411245153996184	0.3044914314942133	0.7940978318665977	0.4916201391011624	0.6487166196325918	0.5878663482241782	0.6807512901867214	0.7409801842419708	0.6167480996146715	0.8111397451689086	0.6634944138987674	0.9968878522037443	0.9979941355372564	0.9999518816188501	0.9435967011759576	0.8622818296668666	0.7713003729388677	0.6581129091500386	0.4865978805493728	0.7483707228156571	0.854409876711818	0.9162614211383535
NAMPT	0.22606621547182215	0.027070016082025652	0.09788673962625369	0.09615651044766994	0.14859694579690236	0.09526225537936067	0.07854790570928387	0.27936759725190274	0.36254037407680495	0.6131688432184474	0.37691880324408944	0.3709322835313962	0.35920306889299936	0.12309923244070778	0.24069053601785745	0.17382288712933214	0.37450191441907404	0.13405135525777384	0.1352449875109896	0.4132274692642357	0.2565744467939929	0.2294750377357383	0.22311224975700167	0.2300122852976629	0.08764212498797595	0.06254496858702221	0.15640480634046378	0.11681966425918949	0.1836228513743257	0.3611523641527141	0.28988535361724727	0.9760306477695653	0.6918115625024416	0.5704187932492565	0.8157498180413388	0.5842431774271288	0.48652512530562886	0.1515586148504377	0.24175833910402506	0.3297429236801098	0.2747423298149816	0.29082175989746917	0.6303985198564006	0.6125980078299638	0.25486419872854515	0.47951423889267314	0.33863769019289036	0.5387158299851877	0.5792388484837694	0.4147048719931485	0.5839951336208157	0.5292647912830232	0.3574788771531288	0.28152715648105264	0.8764447620395417	0.4017856830471478	0.454868875746572	0.8055720035119548	0.7116965897843527	0.4557933441806634	0.6436643941509417	0.6906892734066166	0.6007684395858182	0.9942842908137195	0.9972948881463318	0.9999123351879184	0.9283927984847777	0.8797847201661382	0.8027873817221267	0.6312384135522947	0.49007054478496703	0.7472549119580488	0.7512938897314545	0.9557822668582393
CSF2	0.21071835737789052	0.49180674609309094	0.6370395860157338	0.6740709683040271	0.5752893109172326	0.337097270934105	0.174240207776002	0.12561496840109132	0.23004075321518314	0.5205807477187181	0.3632219984759394	0.7179808536518417	0.2922445284001291	0.7098732404938846	0.5683999915524387	0.3592154779955524	0.7693641596322796	0.7189511670313	0.7190509407372794	0.7061928218612374	0.8292348818115032	0.6012167453346078	0.5897778768679334	0.7853523536605793	0.7620750169576298	0.8338909487514976	0.5966798877938488	0.46110065900471536	0.8227796431468762	0.47218640309081866	0.5112649860724023	0.10769938528494352	0.923619303092382	0.8530884156585348	0.3223555366439881	0.6248024580433614	0.28464132496254907	0.6285521133805977	0.7058729919196465	0.1523669416139747	0.4509565365200785	0.46192897140367256	0.23598590567986488	0.23857639251308557	0.5701380539654166	0.5843008310825402	0.6838615270469695	0.5096094848509083	0.16358864631061104	0.7947892019222671	0.8838894566632551	0.903590362495577	0.7751826250789047	0.5482881486802074	0.5687595427297601	0.6981262879049717	0.2862688821287913	0.6643870835778121	0.2231977453117882	0.6097130489361378	0.7634237043210921	0.5604728685043706	0.3282523078473796	0.7279624850482191	0.3994808252796302	0.024462946193072373	0.8090970540934882	0.7426726486811063	0.9130186323558571	0.3761129100126543	0.7203209999127722	0.37945983897348995	0.330374449069463	0.42231618322314296
IL10	0.0170535335881572	0.9352268104011559	0.8183671288205727	0.4444179888577689	0.40191793145170696	0.519865575802898	0.10882175141929007	0.6149783010179648	0.4391108310373184	0.5318639470835809	0.1733328426488289	0.22881545292623723	0.23029864839278363	0.42606860318579565	0.6043543061822532	0.31306000052154725	0.2613055215657047	0.6963842015023136	0.7300695342571073	0.6841165995463689	0.13914629346133284	0.5016651153306774	0.6194124118042174	0.33666171667232003	0.49313326001236657	0.2640725593252269	0.5233115297107255	0.4593294429092744	0.5739358284903969	0.8569551181796448	0.5532662188809112	0.013757070810770839	0.1308566811998059	0.19389966884950155	0.07670143938081135	0.011416084113986879	0.008005491498432219	0.1966018733117419	0.07206647651424325	0.0946376434178453	0.08573340518119316	0.2801448152391316	0.19745900927941304	0.15831688922080261	0.396948080650707	0.39116530032552665	0.18069718746363655	0.45805023223189245	0.17961075723134953	0.7514934746632779	0.36400786405694857	0.8078241254669575	0.8815994628253833	0.8433436109056576	0.4211955378688921	0.8280041968308371	0.6177779105138315	0.6770645941155472	0.3508123562899241	0.6441671517011741	0.549356186767472	0.49496969741775343	0.25151604820767315	0.2353331404296602	0.4675097153338624	0.13014568410154542	0.4940833342748674	0.6013516837478524	0.7756942822943486	0.7549221715357399	0.7843927779189206	0.8627037064657584	0.702027586838198	0.1877902595700573
IFNG	0.999701847985908	0.8883197382028883	0.923144865676985	0.2349780954578634	0.2096608102989354	0.10492018116088014	0.22395264290892553	0.724476229370139	0.7717226355517535	0.48744209040787256	0.4897553581703128	0.4791870041255375	0.24466689398983002	0.3055437635927212	0.7690065858165572	0.6409842102900031	0.8357600992859894	0.4451214549480753	0.11694154246003925	0.3936329677328301	0.5251467720642573	0.3598352339694141	0.4260234005687901	0.7508700684764935	0.5300441296735895	0.13590385322713672	0.45862764835627945	0.8867618036015009	0.7537186952928456	0.32844863607331204	0.4577664408028545	0.9347832617507795	0.06661583237713808	0.450762247058765	0.5825727400024073	0.12002701728266581	0.06581692966561889	0.19037081505149464	0.15465409024945753	0.437030266479072	0.1749581007796061	0.20304465335030544	0.5484476433856496	0.491755492519517	0.42918251320754175	0.07362477571902057	0.7559522165656842	0.17256150935971526	0.10351045066455704	0.03710522501958714	0.20767938102613578	0.21223298707786803	0.38644210831836956	0.30778605672427256	0.568592557938649	0.38377929263106497	0.5745087668097357	0.4506033325152497	0.5228367392899509	0.3344085327818281	0.3202025758812652	0.604860403875401	0.37167873476521995	0.57831916620189	0.11975424041203989	0.3633894501095456	0.3585997806115987	0.5070242517476689	0.646706687086784	0.04639287992257503	0.6183884802130324	0.13626857690929628	0.4708622373787458	0.6568191038497255
IL13	0.15335816229034674	0.9005720642917383	0.30876686388199404	0.11166182266110931	0.04042336503417493	0.2826254020412502	0.1597430352016318	0.8201978427028073	0.8347196267991026	0.5552221042458069	0.3796803554891874	0.2110698761303525	0.7669120948532235	0.5751829300172837	0.6625287694722162	0.7217783580692516	0.9103412786179956	0.8293081921609478	0.5346811052961352	0.3870502601328125	0.4752461843953204	0.24613921090411978	0.7189569245497504	0.44801992095481485	0.418421551253626	0.1610696343185164	0.1636512001332716	0.6233963216878924	0.04241184338482599	0.2601312213119163	0.05539986874706042	0.9268907266901549	0.5386824468003577	0.6886693666942427	0.48453362370124226	0.6631203901679723	0.557116855449668	0.19674592690813386	0.16769767306442487	0.2981364145265354	0.6694015084776799	0.6982758909315742	0.3370998329545351	0.025337653942768528	0.1725393459392502	0.6066603688410939	0.9463839571442756	0.5148362501036374	0.1003246222238073	0.3369028822248228	0.8980056092437592	0.8652418227486376	0.6557107979046819	0.7546349558384654	0.6319577771585063	0.37169773640132553	0.579884523652651	0.8805143473116537	0.2878539650684561	0.4402108962383322	0.7531845963122161	0.4348627230180031	0.268196646107942	0.9799451980566759	0.9491279815147131	0.9901383819175236	0.36175690033413155	0.694452319083501	0.7859084329890935	0.6624783551663609	0.8242193276158615	0.37629047107059665	0.5691392922974047	0.7166222020668438
IL4	0.3329160803588101	0.9472720352240925	0.4426047814476989	0.1060861864119739	0.0713037953913032	0.22635954905350264	0.23368442454427962	0.8139122900779843	0.7865562043748744	0.4461698570760172	0.3443267492901258	0.36344571839379247	0.7565773076207638	0.6114223514296346	0.7126222358659278	0.7842028324266681	0.9171568767034151	0.8130215636216251	0.7517842346569003	0.5254881882988183	0.5745117668431858	0.126530451260733	0.6284758273016343	0.6860989400160377	0.29305623840582007	0.2357723430240363	0.2809920993032939	0.650230792595432	0.020882972649447502	0.3251664159028969	0.04323803108116442	0.7647854928593747	0.2375782343078086	0.5422194418478048	0.38475003555691456	0.336369128776446	0.30224386606930365	0.0986561551878958	0.07349240546986455	0.24238264563792938	0.7186416574486497	0.7923981564350739	0.23586201491879744	0.020498535459839158	0.19354072997765215	0.610267823448785	0.9701519284886708	0.46672260876081295	0.10286654484302243	0.16950232120149938	0.9253413850824019	0.7843580046259422	0.7674663079228956	0.8286781983366134	0.6718817425145849	0.44183416122205654	0.5798549158571114	0.8064690034300295	0.2826315392892132	0.39784647758728575	0.5161205886696291	0.4410995161453574	0.3988096501233189	0.8781426804259861	0.6115874201604453	0.5916174841308018	0.251229004083334	0.47689189643745766	0.5697923443059224	0.5400475939638766	0.7170601577267872	0.28846437130814395	0.5038984852543728	0.6027407774687124
